n,cluster,length,max_log,stopping_time,event_entropy,event_compression,peak_count,return_count,cycle_count,avg_run_length,max_run_length,up_ratio,unique_values,fractal_like
18466,6,155,4.442495447282601,154,1.4971615354753103,1.0,1,152,0.0,1.0,1,0.1758957654723127,155,1.0
2083,6,126,3.972063916008022,125,1.5580578435209325,0.9786324786324786,2,107,0.0,1.0218340611353711,3,0.18803418803418803,126,1.0
18467,4,155,4.919627153833269,154,1.5221550926366034,0.9934426229508196,2,149,0.0,1.0066006600660067,3,0.17704918032786884,155,1.0
26668,3,184,5.398816398669286,183,1.6821146316069746,0.956386292834891,10,128,0.0,1.0456026058631922,3,0.20249221183800623,184,1.0
10293,0,30,4.48969135537646,29,1.4831766360585683,0.9824561403508771,1,27,0.0,1.0178571428571428,2,0.10526315789473684,30,1.0
26678,4,171,5.58505557507855,170,1.6252596274152515,0.9847094801223242,8,149,0.0,1.015527950310559,4,0.1834862385321101,171,1.0
2104,5,82,3.965342835560622,81,1.651831986443597,0.9805194805194806,5,68,0.0,1.0198675496688743,3,0.17532467532467533,82,1.0
43064,0,76,4.6341244515521876,75,1.44464407636362,1.0,0,75,0.0,1.0,1,0.15333333333333332,76,1.0
43080,6,151,4.634285775625049,150,1.4655279116925166,1.0,0,150,0.0,1.0,1,0.17333333333333334,151,1.0
34888,6,143,4.542688521735133,142,1.4647941520245518,1.0,0,142,0.0,1.0,1,0.17253521126760563,143,1.0
43082,6,151,4.810400556101999,150,1.4944168917775833,1.0,1,149,0.0,1.0,1,0.17333333333333334,151,1.0
2123,5,33,3.980321586008756,32,1.6091599178080132,0.9661016949152542,2,25,0.0,1.0350877192982457,2,0.13559322033898305,33,1.0
10316,6,149,4.064794811195383,148,1.4968482977116746,1.0,1,147,0.0,1.0,1,0.17567567567567569,149,1.0
10317,6,149,4.490702747711716,148,1.5001278432556389,0.9965986394557823,1,145,0.0,1.0034129692832765,2,0.17687074829931973,149,1.0
10318,4,149,4.593119851103941,148,1.5659335060658943,0.993127147766323,4,139,0.0,1.0069204152249136,2,0.17869415807560138,149,1.0
10323,2,118,4.769414254308966,117,1.5942304786744699,0.9669811320754716,3,92,0.0,1.0341463414634147,3,0.18867924528301888,118,1.0
34904,6,143,4.542887642342412,142,1.4647941520245518,1.0,0,142,0.0,1.0,1,0.17253521126760563,143,1.0
26713,5,96,4.955018719942148,95,1.5395869778929638,0.989247311827957,2,89,0.0,1.0108695652173914,2,0.16666666666666666,96,1.0
2140,0,25,3.5583485087616196,24,1.5760508582235422,1.0,2,22,0.0,1.0,1,0.10416666666666667,25,1.0
43101,6,151,5.111615318619183,150,1.5024232450142199,0.9966101694915255,1,144,0.0,1.0034013605442176,2,0.17627118644067796,151,1.0
34912,0,50,4.542987168420798,49,1.4173241425906915,1.0,0,49,0.0,1.0,1,0.1326530612244898,50,1.0
18529,4,142,4.927087928472864,141,1.598901168251531,0.9691119691119691,4,114,0.0,1.0318725099601593,3,0.1891891891891892,142,1.0
34914,6,143,4.719107451620208,142,1.4967353659167324,1.0,1,140,0.0,1.0,1,0.17314487632508835,143,1.0
10339,5,56,4.667723718788397,55,1.5608735656126993,0.9813084112149533,2,50,0.0,1.019047619047619,3,0.14953271028037382,56,1.0
2145,2,77,3.9113174423240307,76,1.5989102888149351,0.9477611940298507,2,56,0.0,1.0551181102362204,2,0.1865671641791045,77,1.0
43112,0,71,4.634608244104511,70,1.4406454496153462,1.0,0,70,0.0,1.0,1,0.15,71,1.0
18537,2,116,5.148531706020461,115,1.6345492631940979,0.9595959595959596,4,79,0.0,1.0421052631578946,3,0.19696969696969696,116,1.0
18540,5,93,4.898818391361433,92,1.6245852297285708,0.9887640449438202,5,81,0.0,1.0113636363636365,3,0.16853932584269662,93,1.0
10351,1,118,5.452303291239795,117,1.7390080600507045,0.9005847953216374,9,45,0.0,1.1103896103896105,4,0.23391812865497075,118,1.0
10354,0,56,4.2424668862353405,55,1.5565136227544503,1.0,2,51,0.0,1.0,1,0.14814814814814814,56,1.0
18547,4,155,4.921504397717732,154,1.5253476508483788,0.9933993399339934,2,147,0.0,1.0066445182724253,3,0.1782178217821782,155,1.0
26739,5,96,5.080370307490917,95,1.5421378493699591,0.9891891891891892,2,88,0.0,1.010928961748634,3,0.16756756756756758,96,1.0
10360,0,43,4.117966935491767,42,1.495966641631798,1.0,1,41,0.0,1.0,1,0.13095238095238096,43,1.0
26747,2,52,5.131660359749783,51,1.6437342602082905,0.9545454545454546,3,34,0.0,1.0476190476190477,2,0.1590909090909091,52,1.0
34940,4,143,5.122795642993846,142,1.5681404412486584,0.9892086330935251,4,132,0.0,1.010909090909091,2,0.17625899280575538,143,1.0
10366,2,56,5.072238865437443,55,1.7223938061631896,0.9603960396039604,6,40,0.0,1.041237113402062,4,0.15841584158415842,56,1.0
43138,0,32,4.810964688373627,31,1.4637270325236298,1.0,1,29,0.0,1.0,1,0.09836065573770492,32,1.0
18563,5,62,4.921878874725605,61,1.5536420480694755,0.9831932773109243,2,56,0.0,1.017094017094017,3,0.15126050420168066,62,1.0
26759,3,215,5.842275278556181,214,1.610517520497937,0.9773869346733668,7,177,0.0,1.0231362467866323,4,0.1934673366834171,215,1.0
26762,6,140,4.603631462251544,139,1.4956896794570176,1.0,1,138,0.0,1.0,1,0.17266187050359713,140,1.0
2187,5,77,4.022387125686438,76,1.6214163075069625,0.9710144927536232,3,59,0.0,1.0298507462686568,3,0.18115942028985507,77,1.0
10380,6,105,4.067480023931482,104,1.4998500671284047,1.0,1,103,0.0,1.0,1,0.16826923076923078,105,1.0
26765,6,140,4.904699319777011,139,1.499167722347941,0.9963768115942029,1,136,0.0,1.0036363636363637,2,0.17391304347826086,140,1.0
34963,5,55,5.196830865066194,54,1.585545031268603,0.9587628865979382,2,41,0.0,1.043010752688172,3,0.15463917525773196,55,1.0
26773,5,96,4.904829106820097,95,1.5002220271044586,0.9947089947089947,1,93,0.0,1.0053191489361701,2,0.164021164021164,96,1.0
34972,6,112,4.982076661723761,111,1.5915599098591537,0.9906103286384976,4,98,0.0,1.009478672985782,2,0.17370892018779344,112,1.0
43171,4,164,5.288412446684147,163,1.5191932735698641,0.9938080495356038,2,158,0.0,1.0062305295950156,3,0.17647058823529413,164,1.0
10404,4,180,4.523134903465424,179,1.5644720282197626,0.9884393063583815,4,163,0.0,1.0116959064327486,2,0.18497109826589594,180,1.0
26790,5,96,4.933694768277003,95,1.6002094058501135,0.9836065573770492,4,84,0.0,1.0166666666666666,2,0.16939890710382513,96,1.0
18599,3,261,6.394461662479842,260,1.7107843487575236,0.9346246973365617,14,139,0.0,1.0699481865284974,4,0.23002421307506055,261,1.0
43179,5,58,5.288492916707942,57,1.580921659130961,0.970873786407767,2,44,0.0,1.03,2,0.1553398058252427,58,1.0
26796,6,140,4.479272911776857,139,1.4956896794570176,1.0,1,138,0.0,1.0,1,0.17266187050359713,140,1.0
43182,5,71,5.163593664565481,70,1.5754212423650371,0.9927536231884058,3,65,0.0,1.0072992700729928,2,0.15217391304347827,71,1.0
43188,0,71,4.635373148490432,70,1.4406454496153462,1.0,0,70,0.0,1.0,1,0.15,71,1.0
34997,5,81,5.021160345139336,80,1.4994706152876272,0.9937106918238994,1,78,0.0,1.0063291139240507,2,0.15723270440251572,81,1.0
18616,6,155,4.269909698749761,154,1.4673233219893345,1.0,0,154,0.0,1.0,1,0.17532467532467533,155,1.0
35005,2,55,5.277079487543149,54,1.683697035554614,0.9333333333333333,4,32,0.0,1.0714285714285714,3,0.16666666666666666,55,1.0
35006,2,55,5.424621961936262,54,1.7182369049680712,0.9318181818181818,5,29,0.0,1.0731707317073171,3,0.17045454545454544,55,1.0
10431,2,87,5.375943300958664,86,1.6886126330109708,0.961038961038961,6,62,0.0,1.0405405405405406,5,0.18181818181818182,87,1.0
18622,2,93,5.150526187412447,92,1.6405791071795996,0.9767441860465116,5,75,0.0,1.0238095238095237,3,0.1744186046511628,93,1.0
43201,5,71,5.112621756399718,70,1.5079528700235105,0.9852941176470589,1,65,0.0,1.0149253731343284,2,0.15441176470588236,71,1.0
10434,6,149,4.29703790937936,148,1.5226367474885387,1.0,2,144,0.0,1.0,1,0.17687074829931973,149,1.0
18635,2,93,4.929669211575454,92,1.6142342474829208,0.9629629629629629,3,67,0.0,1.0384615384615385,3,0.18518518518518517,93,1.0
10443,5,61,4.672070136126592,60,1.5848671515493409,0.9727272727272728,2,48,0.0,1.02803738317757,2,0.16363636363636364,61,1.0
26833,6,122,5.014255849290564,121,1.579789515481814,0.9822222222222222,3,101,0.0,1.0180995475113122,2,0.18222222222222223,122,1.0
18650,6,111,4.776534115518605,110,1.557829640207846,0.9953917050691244,3,104,0.0,1.0046296296296295,2,0.17050691244239632,111,1.0
10464,6,149,4.019739232674706,148,1.4676345699341784,1.0,0,148,0.0,1.0,1,0.17567567567567569,149,1.0
10467,5,30,4.6730670081301495,29,1.5706178951438237,0.9636363636363636,2,24,0.0,1.0377358490566038,3,0.10909090909090909,30,1.0
10468,0,87,4.019905199804614,86,1.4551740312172576,1.0,0,86,0.0,1.0,1,0.16279069767441862,87,1.0
43238,5,71,4.988063739452725,70,1.5377365835100547,0.9928057553956835,2,67,0.0,1.0072463768115942,2,0.1510791366906475,71,1.0
2281,4,152,4.23887373701787,151,1.6037299492283223,0.9671532846715328,4,119,0.0,1.0339622641509434,3,0.19708029197080293,152,1.0
43250,3,195,5.5735642949595,194,1.6385659065897598,0.9716713881019831,8,151,0.0,1.0291545189504374,3,0.1954674220963173,195,1.0
18674,4,155,4.725821825278947,154,1.564170486669474,0.9933774834437086,4,144,0.0,1.0066666666666666,2,0.17880794701986755,155,1.0
10485,6,149,4.497717302344146,148,1.4984909713371688,0.9966101694915255,1,146,0.0,1.0034013605442176,2,0.17627118644067796,149,1.0
18677,0,36,4.7484438751637486,35,1.4875538988471164,0.9855072463768116,1,33,0.0,1.0147058823529411,2,0.11594202898550725,36,1.0
26869,5,91,4.906383533518843,90,1.5000928225708607,0.994413407821229,1,88,0.0,1.0056179775280898,2,0.16201117318435754,91,1.0
43256,5,71,4.914517686210375,70,1.5377365835100547,1.0,2,67,0.0,1.0,1,0.1510791366906475,71,1.0
18682,5,93,4.982076661723761,92,1.6624495618351733,0.9825581395348837,6,74,0.0,1.017751479289941,2,0.1744186046511628,93,1.0
35072,6,99,4.544972915232015,98,1.455671187987921,1.0,0,98,0.0,1.0,1,0.16326530612244897,99,1.0
18695,3,186,5.7602181058191615,185,1.668519546912235,0.945859872611465,8,121,0.0,1.0572390572390573,4,0.21019108280254778,186,1.0
10507,6,149,4.6747233933723065,148,1.5325790276646907,0.9930555555555556,2,138,0.0,1.006993006993007,2,0.18055555555555555,149,1.0
26895,3,215,6.833155848732983,214,1.7326998131578693,0.9221556886227545,14,106,0.0,1.0844155844155845,5,0.23053892215568864,215,1.0
18705,5,62,4.749094445708585,61,1.509416374353808,0.9831932773109243,1,57,0.0,1.017094017094017,2,0.15126050420168066,62,1.0
43282,3,195,6.147383501791722,194,1.6530940680190112,0.9777777777777777,10,156,0.0,1.0227272727272727,4,0.19166666666666668,195,1.0
18716,0,49,4.499535877840699,48,1.5562312649866894,1.0,2,44,0.0,1.0,1,0.13829787234042554,49,1.0
18726,5,49,4.6246636121969775,48,1.5562312649866894,0.9893617021276596,2,44,0.0,1.010752688172043,2,0.13829787234042554,49,1.0
18727,2,49,5.152951513165257,48,1.6824290664822361,0.9404761904761905,4,32,0.0,1.0632911392405062,3,0.15476190476190477,49,1.0
26921,1,153,5.748464801525906,152,1.6866822463326274,0.9243697478991597,7,79,0.0,1.0818181818181818,4,0.22268907563025211,153,1.0
26922,0,47,4.6062200872173475,46,1.4895763479483086,1.0,1,45,0.0,1.0,1,0.13043478260869565,47,1.0
26923,4,171,5.214263518463682,170,1.5756286002783768,0.9741100323624595,3,136,0.0,1.026578073089701,2,0.1941747572815534,171,1.0
10540,0,56,4.0741213059062975,55,1.5004996075932509,1.0,1,54,0.0,1.0,1,0.14545454545454545,56,1.0
35119,4,143,5.55094831778414,142,1.5820641367446655,0.9814814814814815,4,124,0.0,1.0188679245283019,3,0.1814814814814815,143,1.0
26927,4,140,5.4355975376277526,139,1.5842806193473822,0.9810606060606061,4,121,0.0,1.0193050193050193,3,0.18181818181818182,140,1.0
2353,0,33,3.848866211494779,32,1.5267203238756621,0.9672131147540983,1,28,0.0,1.0338983050847457,2,0.13114754098360656,33,1.0
43315,5,45,5.289858630768809,44,1.5596983840323855,0.9761904761904762,2,38,0.0,1.024390243902439,3,0.13095238095238096,45,1.0
2362,0,59,3.5496162395190853,58,1.5096145759133792,1.0,1,57,0.0,1.0,1,0.15517241379310345,59,1.0
35131,4,174,5.250070962586449,173,1.5414355471964711,0.9911504424778761,3,163,0.0,1.0089285714285714,3,0.17994100294985252,174,1.0
43324,5,45,5.040099723342462,44,1.5906358516935881,0.9885057471264368,3,40,0.0,1.0116279069767442,2,0.12643678160919541,45,1.0
26942,2,91,5.714256812267956,90,1.7185140371436638,0.9629629629629629,8,64,0.0,1.0384615384615385,4,0.17901234567901234,91,1.0
18751,2,49,5.630624127713664,48,1.7564794611188361,0.9240506329113924,6,25,0.0,1.082191780821918,5,0.16455696202531644,49,1.0
43332,0,71,4.636818756847542,70,1.4406454496153462,1.0,0,70,0.0,1.0,1,0.15,71,1.0
18757,6,155,4.750300068676576,154,1.4971615354753105,0.996742671009772,1,152,0.0,1.0032679738562091,2,0.1758957654723127,155,1.0
35142,6,143,4.898028216080036,142,1.5199396530677138,0.9964664310954063,2,139,0.0,1.00354609929078,2,0.17314487632508835,143,1.0
35143,3,130,6.409078056990682,129,1.714752781938472,0.9606986899563319,10,90,0.0,1.040909090909091,4,0.19213973799126638,130,1.0
43337,5,102,5.341238602698548,101,1.5766429742310641,0.984375,3,88,0.0,1.0158730158730158,3,0.171875,102,1.0
35147,6,143,5.199110385681477,142,1.5268716437411793,0.992831541218638,2,135,0.0,1.0072202166064983,2,0.17562724014336917,143,1.0
2382,2,51,4.184151775723396,50,1.7679851903703119,0.9411764705882353,6,29,0.0,1.0625,3,0.17647058823529413,51,1.0
43354,0,45,4.813133788659505,44,1.483884593682417,1.0,1,43,0.0,1.0,1,0.125,45,1.0
10588,0,56,4.252197455364876,55,1.5476281623657757,1.0,2,53,0.0,1.0,1,0.14545454545454545,56,1.0
35165,6,130,5.023240109852001,129,1.5012700785274595,0.996078431372549,1,125,0.0,1.0039370078740157,2,0.17254901960784313,130,1.0
10590,4,149,4.729334909058129,148,1.572748839517395,0.9895470383275261,4,135,0.0,1.0105633802816902,2,0.18118466898954705,149,1.0
2400,0,20,3.3803921600570273,19,1.3146246119280174,1.0,0,19,0.0,1.0,1,0.07894736842105263,20,1.0
26978,0,78,4.607122472989352,77,1.500653947945277,1.0,1,75,0.0,1.0,1,0.1568627450980392,78,1.0
35171,4,130,5.199406834311962,129,1.528281123982905,0.9921259842519685,2,123,0.0,1.007936507936508,3,0.1732283464566929,130,1.0
2405,0,59,3.858356705297773,58,1.525966012117375,0.9910714285714286,1,53,0.0,1.009009009009009,2,0.16071428571428573,59,1.0
35173,6,130,5.023338898273942,129,1.4994121439346282,0.99609375,1,126,0.0,1.003921568627451,2,0.171875,130,1.0
26983,1,91,5.942149485907171,90,1.7385830952405397,0.9407894736842105,8,54,0.0,1.062937062937063,4,0.19078947368421054,91,1.0
43372,4,164,5.1203139347289115,163,1.579947708327457,0.9936908517350158,5,149,0.0,1.0063492063492063,2,0.17981072555205047,164,1.0
43377,6,120,5.114387441838931,119,1.5015928667348346,0.9914893617021276,1,115,0.0,1.0085836909871244,2,0.1702127659574468,120,1.0
18801,6,124,4.751317603560683,123,1.503049146305337,0.9917695473251029,1,119,0.0,1.008298755186722,2,0.1728395061728395,124,1.0
18804,6,124,4.274273337758418,123,1.4631061063673332,1.0,0,123,0.0,1.0,1,0.17073170731707318,124,1.0
43381,6,120,5.114427487742054,119,1.4975682485069344,0.9957805907172996,1,117,0.0,1.0042372881355932,2,0.16877637130801687,120,1.0
35191,3,249,5.682709022021057,248,1.604261934750821,0.9685393258426966,6,191,0.0,1.0324825986078887,3,0.20224719101123595,249,1.0
2424,0,46,3.4881274962474587,45,1.5105119012643937,1.0,1,44,0.0,1.0,1,0.14444444444444443,46,1.0
10615,4,149,4.855258621989195,148,1.5657741995723553,0.9821428571428571,3,129,0.0,1.018181818181818,3,0.18571428571428572,149,1.0
2427,6,121,4.089657881621529,120,1.602668366830081,0.9672897196261683,3,91,0.0,1.0338164251207729,2,0.19626168224299065,121,1.0
27005,6,140,5.010914489420639,139,1.5316127757214142,0.992619926199262,2,130,0.0,1.0074349442379182,2,0.17712177121771217,140,1.0
18814,2,111,5.331072832398772,110,1.6663884669630231,0.9642857142857143,6,80,0.0,1.037037037037037,3,0.18877551020408162,111,1.0
10621,5,56,4.605703595118828,55,1.5735516165595862,0.9807692307692307,2,47,0.0,1.0196078431372548,2,0.15384615384615385,56,1.0
18815,2,111,5.808195438007058,110,1.686715827328221,0.958974358974359,7,78,0.0,1.0427807486631016,5,0.18974358974358974,111,1.0
43394,6,164,4.813534287725962,163,1.495336165246455,1.0,1,161,0.0,1.0,1,0.1753846153846154,164,1.0
2439,4,134,4.216667229548209,133,1.5778350437616189,0.9799196787148594,3,113,0.0,1.0204918032786885,3,0.18875502008032127,134,1.0
43400,6,164,4.637499736182524,163,1.4668969022962461,1.0,0,163,0.0,1.0,1,0.17484662576687116,164,1.0
18825,1,124,6.041633059841988,123,1.7698317413672047,0.9306930693069307,12,67,0.0,1.074468085106383,6,0.2079207920792079,124,1.0
10634,0,56,4.202842365194632,55,1.5004996075932509,1.0,1,54,0.0,1.0,1,0.14545454545454545,56,1.0
27021,0,39,4.908833387037566,38,1.494106345834974,0.9864864864864865,1,35,0.0,1.0136986301369864,2,0.12162162162162163,39,1.0
2445,0,41,3.865518519074774,40,1.5202102805035174,0.9871794871794872,1,37,0.0,1.0129870129870129,2,0.14102564102564102,41,1.0
18834,6,106,4.678345355161872,105,1.5575780678581237,0.9951923076923077,3,100,0.0,1.0048309178743962,2,0.16826923076923078,106,1.0
2456,0,41,3.390405156480081,40,1.4242740891473078,1.0,0,40,0.0,1.0,1,0.1375,41,1.0
10650,0,56,4.203495235193291,55,1.5004996075932509,1.0,1,54,0.0,1.0,1,0.14545454545454545,56,1.0
35227,1,104,5.932997544725973,103,1.7370043533576918,0.9044585987261147,8,46,0.0,1.1056338028169015,5,0.21656050955414013,104,1.0
35229,5,81,5.177527842810717,80,1.5675533597783935,0.972972972972973,2,66,0.0,1.0277777777777777,3,0.16891891891891891,81,1.0
43424,0,58,4.637739827119137,57,1.428202619456569,1.0,0,57,0.0,1.0,1,0.14035087719298245,58,1.0
2465,5,72,3.869055618701908,71,1.5433767043139737,0.9694656488549618,1,59,0.0,1.031496062992126,2,0.17557251908396945,72,1.0
35235,5,81,5.200196376123998,80,1.5445641544727184,0.9871794871794872,2,74,0.0,1.0129870129870129,3,0.16025641025641027,81,1.0
10660,0,56,4.306403580380041,55,1.552096692859821,1.0,2,52,0.0,1.0,1,0.14678899082568808,56,1.0
18851,4,155,4.928564825488144,154,1.5253476508483788,0.9933993399339934,2,147,0.0,1.0066445182724253,3,0.1782178217821782,155,1.0
2474,0,28,3.569724949226159,27,1.496371325231074,1.0,1,26,0.0,1.0,1,0.1111111111111111,28,1.0
43436,0,45,4.689033452207519,44,1.483884593682417,1.0,1,43,0.0,1.0,1,0.125,45,1.0
18861,6,106,4.752701320223626,105,1.5025449986203516,0.9951923076923077,1,102,0.0,1.0048309178743962,2,0.16826923076923078,106,1.0
27064,6,140,4.43240803142708,139,1.4649111396254342,1.0,0,139,0.0,1.0,1,0.17266187050359713,140,1.0
43451,2,102,5.342377274934658,101,1.606818174210455,0.9662921348314607,3,74,0.0,1.0348837209302326,3,0.1853932584269663,102,1.0
18877,5,106,4.753069567964804,105,1.5368714294523964,0.96875,1,86,0.0,1.032258064516129,2,0.18229166666666666,106,1.0
18882,2,106,5.08283202754784,105,1.6262538943536478,0.9848484848484849,5,88,0.0,1.0153846153846153,3,0.17676767676767677,106,1.0
35270,5,99,4.8996071315723535,98,1.5300672641644928,0.9948717948717949,2,95,0.0,1.0051546391752577,2,0.1641025641025641,99,1.0
35273,5,55,5.251825522770259,54,1.6116379759007053,0.9702970297029703,3,44,0.0,1.030612244897959,3,0.1485148514851485,55,1.0
18889,5,62,4.980607779775068,61,1.6069107951107964,0.9739130434782609,3,51,0.0,1.0267857142857142,3,0.1565217391304348,62,1.0
27083,4,184,5.085921755531922,183,1.5194956015361707,0.9944598337950139,2,176,0.0,1.0055710306406684,2,0.18005540166204986,184,1.0
2508,6,134,3.965342835560622,133,1.5958907338348458,0.9923076923076923,5,122,0.0,1.0077519379844961,2,0.18076923076923077,134,1.0
2511,2,90,4.405397591264997,89,1.6715951374360314,0.9379310344827586,4,52,0.0,1.0661764705882353,3,0.20689655172413793,90,1.0
27087,1,96,6.171078184013731,95,1.7604240329421459,0.9205298013245033,9,47,0.0,1.0863309352517985,5,0.2052980132450331,96,1.0
43476,0,71,4.638259569259808,70,1.4406454496153462,1.0,0,70,0.0,1.0,1,0.15,71,1.0
10709,5,74,4.506897208550571,73,1.5049657799261071,0.993103448275862,1,71,0.0,1.0069444444444444,2,0.15862068965517243,74,1.0
35288,0,50,4.547639351739532,49,1.4173241425906915,1.0,0,49,0.0,1.0,1,0.1326530612244898,50,1.0
35297,4,143,5.303284635818313,142,1.5561862608931714,0.9854014598540146,3,129,0.0,1.0148148148148148,3,0.17883211678832117,143,1.0
18914,0,62,4.452905258057521,61,1.5018055976836815,1.0,1,59,0.0,1.0,1,0.1487603305785124,62,1.0
18915,5,62,4.930036717064822,61,1.5536420480694755,0.9831932773109243,2,56,0.0,1.017094017094017,3,0.15126050420168066,62,1.0
43491,5,71,5.291619674103336,70,1.544649921742653,0.9854014598540146,2,65,0.0,1.0148148148148148,3,0.15328467153284672,71,1.0
